,file,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
10,SOU06,38.192364,0.15423383,35.20622,38.960136,42.749367,7.543148,218.9306,301.6415,157.62953,369.05002,0.48630166,0.79128826,0.13777392,0.3700401,0.8003338,0.66255987,10.09183,5.8928204,8.950984,5.2782655,0.40504086,0.85264087,22.616732,0.631389,13.954392,0.95577794,8.392083,1.633408,-4.6355686,-3.8547332,0.03574481,2.0779114,1.1126447,0.8790877,10.267102,0.43705216,12.326778,0.84398794,28.334637,0.4175152,582.38385,0.31616008,1290.242,0.16258268,-96.9481,-0.9257433,1673.6265,0.15525447,952.1644,0.3806624,-89.95866,-0.8587375,2776.358,0.09218752,857.0965,0.465629,-94.44959,-0.78080875,-22.102531,-0.31970528,33.115467,0.24509154,-0.0014131085,-30.705053,-0.026183743,-0.51399,0.51563674,0.70073223,29.540026,0.39830202,12.612008,1.1891778,7.070608,2.2471576,-12.022903,-1.4349643,-21.822567,32.92008,-0.07519041,-0.007833212,0.19359553,4.039332,2.6824634,0.23456249,0.19486171,0.12480088,0.1573445,-29.059185
11,LOR06,35.07531,0.21908236,33.058193,36.868156,40.391468,7.333275,289.15353,457.06534,200.30362,411.77753,0.8230537,0.8703794,0.1903839,0.6683813,1.3369957,1.1466118,15.675096,10.510928,13.125132,9.795916,0.67211205,1.0862297,22.01223,0.6966549,11.650427,1.181835,12.689014,1.107372,-6.3667393,-2.191838,0.05207594,1.9140065,1.2718822,0.85588956,7.6610007,0.83577967,8.790259,2.1859515,20.459929,0.8664921,646.5792,0.38725245,1244.5033,0.22981025,-79.36635,-1.0578607,1748.053,0.16878578,873.1371,0.4955265,-76.56307,-0.9477899,2807.701,0.098086245,732.8096,0.54326004,-78.55865,-0.90607476,-19.946287,-0.4409912,29.11386,0.35372153,0.06883611,0.52990717,-0.024619361,-0.514814,0.86237645,0.86537373,26.169304,0.52934825,12.359965,1.1233282,11.97917,1.2868035,-8.6181965,-1.7253532,-7.7789598,15.212353,0.025391906,-0.010835811,0.16221654,2.7111394,1.8796993,0.3788,0.42834154,0.15794007,0.23654,-21.442045
12,NOR10,26.333683,0.23062837,21.455463,27.4134,29.960861,8.505398,275.57187,402.657,129.11147,246.1007,2.4291067,0.6784391,0.7817595,2.1277122,4.003,3.2212403,34.584885,21.312284,28.608372,23.22171,2.238933,0.90788835,13.091856,0.94402814,12.065167,0.9566281,7.808431,1.5874206,2.674225,5.332452,0.058590483,1.6550076,1.2059845,0.72121894,1.7943476,2.4276433,4.511703,2.7220387,18.845673,0.619015,563.9272,0.48242995,1149.5829,0.20825851,-69.17192,-1.2453622,1616.0242,0.20121759,812.45294,0.35746217,-72.34734,-1.0927153,2632.4104,0.11926855,735.40027,0.35468143,-73.97212,-1.0531008,-11.986117,-0.57196754,20.267218,0.37738883,0.029927855,1.3038659,-0.02031936,-0.70941764,2.5142274,0.8441491,17.164362,0.58632755,12.741157,0.86516416,9.2213745,1.4028914,2.3055935,6.5978994,-2.5123055,9.4902315,0.013355419,-0.010664649,1.5917085,2.5799246,2.777482,0.24358238,0.2964485,0.11137078,0.13097091,-14.278301
13,UPS10,35.166985,0.17995568,33.925938,36.413815,39.184315,5.258377,320.952,523.7118,142.0159,332.79593,1.003457,0.8065136,0.23666093,0.8536558,1.6428105,1.4061495,19.477423,11.352526,16.867079,10.637746,0.69770396,0.9687226,17.157331,0.91504925,12.246359,1.4387896,8.198157,1.752971,-6.930304,-2.0474515,0.04129626,2.17672,1.121685,0.9073093,8.013247,0.6988841,8.40264,1.5162451,22.453533,0.49259624,591.29193,0.38721842,1264.4421,0.19563334,-84.00775,-1.0529749,1681.1133,0.16749245,896.1257,0.4958316,-80.90613,-0.9600669,2735.2678,0.103380896,805.2271,0.619866,-83.817314,-0.9017575,-16.640682,-0.44072643,25.346031,0.35735193,0.06708619,0.58118415,-0.024718652,-0.49964893,0.9135359,0.7406267,24.131662,0.48826528,9.931786,1.6977696,7.573015,2.0495434,-10.60471,-1.3356261,-4.669127,10.933649,0.027586112,-0.011242803,0.22609334,3.7682152,2.2605627,0.2938539,0.25852314,0.14738235,0.26527095,-22.704542
14,HES03,35.909924,0.22363916,29.159472,35.271313,41.032852,11.873381,396.06305,664.6055,178.66287,397.54364,0.51785016,0.9821064,0.12226907,0.36550736,0.811543,0.6892739,12.583506,10.4782715,9.640672,10.900126,0.20532678,1.7732961,2.6839175,5.0532336,0.055021577,212.60823,1.2708144,10.337571,-1.8694456,-7.0091825,0.039799605,1.6911122,1.4099089,0.65642047,2.4280293,2.1459892,4.795952,1.9347985,12.38791,0.87458336,774.53625,0.40082794,979.48645,0.31315905,-128.14494,-0.7125711,1808.1285,0.1916419,784.1301,0.34986207,-115.11558,-0.79584044,2820.145,0.12956889,733.71326,0.37491265,-115.37351,-0.78099227,-2.9612324,-2.577725,10.460853,0.8567289,0.06695625,0.52157164,-0.009988746,-1.3813481,0.35125917,1.3663191,9.51077,1.3942956,-4.145451,-3.0528693,-2.029175,-7.4281693,-5.3534317,-2.9618611,1.6587762,6.115545,0.015737705,-8.878541e-05,0.08627761,1.2840909,2.6712134,0.15829787,0.18051605,0.21354312,0.32834187,-33.367916
15,LOR01,32.792603,0.23030275,30.794392,34.78555,38.031136,7.236744,293.1866,424.33652,192.25395,368.91315,0.8357983,0.7442187,0.2525973,0.72851205,1.3259952,1.0733979,15.98769,9.598032,13.865821,8.83546,0.7167012,0.9327756,22.681572,0.58690786,12.529968,1.0634009,16.694279,0.8430761,-4.542935,-2.5978222,0.06562289,1.8348827,1.4353585,0.74405265,6.267569,0.9132389,7.893711,2.7560465,20.657421,0.96729314,575.22626,0.41208676,1259.4926,0.20902048,-62.62323,-1.276781,1688.307,0.1799792,896.7494,0.47737178,-65.2095,-1.0285373,2725.9126,0.10016537,807.26526,0.5299575,-67.24633,-0.97943777,-19.382912,-0.3940048,28.252337,0.30554602,0.06281973,0.5753743,-0.024424858,-0.47369033,0.8572123,0.77510613,26.138577,0.43971854,13.819079,0.9334458,16.635632,0.9119996,-5.847777,-2.0841515,-6.8647623,14.059406,0.020155432,-0.011883173,0.20894255,3.8426967,2.0174208,0.3800557,0.3979711,0.11842293,0.18234536,-22.955349
16,BOD13,28.336233,0.21984926,24.208221,28.633503,33.29208,9.0838585,275.0099,365.44125,167.33458,207.81949,0.88636583,0.8642468,0.14192419,0.7137818,1.5707194,1.4287952,19.584492,12.239935,14.2316475,8.884273,0.7451865,1.1761372,18.13012,0.76946175,16.124077,0.7944465,20.121632,0.6887092,-3.8590293,-3.8773615,0.06480845,1.798768,1.5880566,0.7527957,3.834504,1.3385597,7.936702,1.8130668,23.663183,0.46403274,534.0974,0.46477163,1110.338,0.22655642,-78.15678,-1.1330701,1644.9791,0.20189358,711.5635,0.5199545,-83.60482,-0.9389513,2650.1885,0.11363384,644.35547,0.45057666,-83.832115,-0.93158656,-16.38077,-0.44457105,23.03175,0.34584856,0.04640826,0.8367156,-0.023105882,-0.62376493,0.9738611,0.9549542,22.94107,0.5115322,16.3572,0.7362282,21.750679,0.68668526,-5.787665,-2.7893069,-7.913482,14.856913,0.020782722,-0.00831045,0.26779118,3.5627027,2.4042287,0.27224585,0.261399,0.13819893,0.1848604,-23.064276
17,NOR09,29.753613,0.2364878,23.133993,31.03913,34.772976,11.638983,229.37244,343.35226,141.11443,268.71243,1.7534645,0.6836947,0.5654692,1.5697153,2.8106215,2.2451522,27.617271,16.26207,22.472128,14.449349,1.8811867,1.0041896,21.166243,0.6849933,12.674064,0.98277014,7.7013817,1.719561,-7.7544456,-1.9293147,0.062369853,1.7243253,1.3443072,0.6793667,3.5783484,1.4185225,7.9614725,1.9510143,24.297316,0.45150182,569.76575,0.38035363,1268.4778,0.17658603,-40.710114,-1.6946507,1624.6797,0.18343464,927.591,0.39776212,-49.03643,-1.2354264,2678.2214,0.1062983,799.3927,0.50201654,-52.804512,-1.113542,-15.396895,-0.4448058,24.074179,0.3491689,0.038141407,1.1162536,-0.030277466,-0.52061796,2.043398,0.9660654,24.171494,0.5261776,12.054402,1.0151792,7.8471274,1.6820495,-9.134695,-1.654801,-4.9262724,11.24303,0.007198132,-0.018789148,1.0041227,3.6,2.1284873,0.38801566,0.47745383,0.071614906,0.059290837,-15.507838
18,OCM03,34.102768,0.19201215,32.181507,35.101017,38.560284,6.3787766,267.63477,420.95746,119.84995,141.72493,0.53516954,0.67982936,0.17340493,0.49542034,0.8414569,0.66805196,8.719594,4.945589,7.0464926,4.7032404,0.29372734,0.9581081,10.564987,1.2277012,33.868023,0.37798032,10.2414465,1.2232077,-18.72202,-0.73292905,0.036058515,2.0734665,1.1237156,0.78274864,7.04576,0.78954774,8.265568,1.7910709,26.095682,0.48096824,565.32587,0.30789953,1149.4346,0.18939298,-87.74261,-1.0137976,1822.2548,0.22552125,863.00116,0.5927366,-93.45598,-0.8180689,2821.0571,0.1129228,568.0444,0.7101625,-92.555756,-0.8292412,-19.21629,-0.40412995,24.43834,0.35442,0.039603326,0.8531737,-0.04413706,-0.2830221,0.39486793,0.7182138,16.514606,0.64744395,34.28205,0.3576904,8.972868,1.5017287,-23.029423,-0.57524145,-6.9515595,11.129035,0.0013842004,-0.030293902,0.11212353,3.6571429,2.446833,0.25287384,0.28588587,0.15264705,0.20669326,-29.631708
19,PES10,25.005829,0.2611624,21.306957,23.861109,27.309702,6.0027447,396.56598,753.2761,147.66737,226.33728,1.1361767,0.8142336,0.3057248,0.8915119,1.8271639,1.5214391,23.085688,15.53504,19.9934,14.482273,0.9619149,1.3101732,10.318872,1.7291337,7.968303,1.5996162,8.564225,1.9753515,1.3476441,10.678737,0.040004026,1.8376085,1.7413282,0.71340257,1.9334064,2.1391835,5.1270604,2.0428672,23.117651,0.47197583,583.7323,0.4824215,1092.8412,0.25151893,-94.94111,-0.99489737,1620.765,0.20512705,770.3488,0.41446385,-98.84726,-0.8894551,2644.9888,0.12486838,690.0775,0.39218423,-100.011185,-0.8622177,-11.925866,-0.748364,20.406872,0.4847708,0.039732654,0.85557604,-0.018185813,-1.0319623,1.4331403,1.0104707,21.158682,0.6911895,9.26664,1.3228265,13.635417,1.375562,-0.720664,-22.953985,1.1388642,6.5451617,0.0033875122,0.002913532,0.37805668,3.8057673,3.062302,0.17061706,0.15066811,0.14897795,0.18604627,-19.946358
20,CFE04,33.984627,0.22375667,30.527931,36.415417,39.477345,8.949413,261.9771,321.12405,130.70692,127.8599,1.6229337,0.53578633,0.69364417,1.6437478,2.3654296,1.6717855,23.178051,14.072416,16.48809,9.255162,2.6483784,0.7473891,28.436459,0.40883318,17.467607,0.65769005,6.1592765,2.1975975,-1.6302775,-6.8272004,0.06075711,1.7903092,1.5193603,0.55751646,6.1685386,0.86140645,9.362539,1.5196594,27.710503,0.45189664,599.5211,0.3445544,1322.839,0.15530856,-53.628677,-1.3221977,1679.437,0.16082025,1003.5185,0.31608102,-59.477333,-0.97783786,2742.4502,0.10938686,859.3359,0.41617787,-64.29722,-0.86974066,-23.009075,-0.2971162,33.32472,0.2505138,0.013902432,2.4338923,-0.031186018,-0.38167495,3.0186572,0.63121927,30.588425,0.35328716,18.491425,0.5982026,6.0926514,2.3599966,-2.606763,-4.3489733,-11.8403225,20.42369,-0.012930562,-0.013783758,0.68565303,4.302198,1.8084873,0.45905775,0.5239655,0.0978661,0.12393836,-13.984098
21,SOU04,36.756058,0.22649573,33.791374,37.448273,43.269405,9.478031,307.19644,464.121,233.8765,476.75745,0.48868373,0.8584695,0.10892232,0.37503192,0.82186234,0.71294004,10.887846,6.423509,9.265177,6.2882094,0.44929865,0.9560715,20.990067,0.6514065,14.235931,0.91028166,8.697533,1.5158883,2.6667006,5.447158,0.04677761,1.9659723,1.2326244,0.90470666,9.413277,0.57183254,9.798909,1.4411545,25.079937,0.538598,663.92694,0.29118627,1277.7917,0.17448393,-109.43409,-0.7959464,1747.1265,0.13323376,914.1139,0.4438654,-105.46414,-0.7519927,2864.1624,0.08706564,774.53613,0.5005262,-109.13028,-0.69580495,-22.365967,-0.3574872,33.446983,0.27883163,-0.0031954243,-15.139558,-0.022557514,-0.6078176,0.6377609,0.7217464,28.855,0.41272822,12.807594,1.2312673,7.4472666,2.1388814,-3.5249264,-4.3558483,-22.18646,33.30655,-0.073476225,-0.007265026,0.19574377,3.561309,2.6843774,0.20416148,0.1914592,0.16509302,0.1985491,-27.530457
22,UCA05,40.726,0.13437371,37.095547,40.37197,43.795334,6.699787,222.49403,448.13885,183.22322,411.45743,1.5244697,0.81230575,0.3851592,1.2250764,2.5803301,2.1951709,30.911,18.454832,23.689535,13.182255,1.4088126,1.0114266,15.106514,1.4115134,-5.914688,-3.5506933,-4.349015,-4.8820305,-21.197287,-0.9019769,0.0368102,1.9459033,1.1790327,0.8161102,7.684079,0.8143111,7.479325,1.5490086,17.52667,0.80257744,718.08826,0.38213092,1213.2197,0.26835194,-69.0953,-1.240882,1737.3678,0.18213095,897.09576,0.47485468,-59.698986,-1.2302282,2818.5479,0.13059019,757.3154,0.62949944,-63.41974,-1.1176848,-9.702274,-1.1894875,20.494392,0.6310053,0.10788461,0.28936124,-0.01824634,-1.0206153,1.7348344,0.82865655,21.138695,0.8828137,-8.233119,-2.6466525,-2.860316,-7.619551,-24.540253,-0.7820948,2.6205225,5.2038436,0.11206008,-0.0052648857,0.28968513,4.1468925,2.0853348,0.3619241,0.30495873,0.10929012,0.121616386,-17.957956
23,BOD09,36.271984,0.19759896,34.02476,37.756752,41.175297,7.1505356,339.74155,515.5474,159.07784,276.2222,0.82581997,0.88877136,0.18039696,0.6173348,1.3684212,1.1880243,19.840334,13.053913,16.676674,10.003729,0.57037306,1.110165,14.013305,0.9031408,10.071941,1.3520135,17.585129,0.8560431,-16.563913,-1.089486,0.047517307,1.9320468,1.3066149,0.7540772,7.149811,0.7981451,7.882068,1.9629883,14.805531,0.91145116,575.9453,0.46455404,1150.0913,0.24372151,-92.29852,-0.9527143,1708.7737,0.1639642,739.4035,0.6348136,-78.84068,-0.94555473,2757.5085,0.100918695,756.4003,0.7167493,-77.87042,-0.9632051,-14.135244,-0.58263093,21.619736,0.45515636,0.05880569,0.65279275,-0.021835482,-0.5423629,0.7359707,0.8905028,17.6781,0.6470857,8.683691,1.654423,18.152409,0.9221983,-21.507471,-0.83209157,-6.4397726,13.237121,0.020916598,-0.010483633,0.17184229,3.939009,2.4646332,0.27780268,0.27089548,0.123455495,0.1924453,-24.860888
24,OCM13,32.884624,0.27767444,23.831827,35.375435,39.855343,16.023516,383.6582,458.79263,215.86075,358.45007,0.7025163,0.9745084,0.08830081,0.5125039,1.1967065,1.1084057,15.922489,10.268554,12.947867,10.000606,0.63432235,1.3544728,9.009612,1.6667511,29.28784,0.46498173,15.493063,0.9695726,-3.1633337,-4.250579,0.05559168,1.9835242,1.2751153,0.9875997,6.1736307,1.126067,11.43565,1.9407219,23.411343,0.8507076,517.18536,0.43089467,1158.4158,0.20731463,-119.7764,-0.73786646,1696.3754,0.19319306,815.101,0.540015,-113.2123,-0.69594336,2712.6653,0.10794107,673.5951,0.6071881,-112.84141,-0.6998686,-21.054966,-0.4461964,27.635601,0.3803029,0.030432856,1.577963,-0.029528787,-0.44547507,1.0065969,0.9589462,16.50244,0.7415721,30.881186,0.43086165,14.22636,1.2733943,-6.323045,-2.4021072,-7.5788555,13.081976,-0.005269975,-0.017107718,0.20852904,3.0002003,2.4876616,0.20461126,0.18367912,0.19346152,0.29260632,-22.91272
25,LRE07,30.087175,0.21133217,25.868029,30.274868,35.18223,9.314203,220.42944,400.38834,144.61299,232.39088,1.1329392,0.7754059,0.32496485,0.97000927,1.735832,1.4108671,18.980318,12.94041,19.020065,16.177021,0.6425206,1.0398216,13.431247,0.8050689,3.158637,4.2820315,13.447467,1.1301646,0.9493443,14.584953,0.053828537,1.7602319,1.4351056,0.5559453,1.6138341,2.5465856,5.8057656,2.1638203,13.217476,0.63276744,695.4651,0.4777967,1019.99567,0.32029223,-58.17704,-1.3405428,1736.8628,0.2052045,747.23193,0.34375954,-54.60353,-1.311267,2735.489,0.13227817,678.0044,0.3404983,-55.577095,-1.277145,-7.2972603,-0.79954517,14.400315,0.5096835,0.05022117,0.7710286,-0.011597047,-0.9449594,0.73602355,0.9504127,15.506698,0.6339073,1.5576446,8.848478,14.035277,1.1483364,-0.43807882,-32.89142,-4.8461423,12.523905,0.013421683,-0.005333377,0.3064038,2.7967684,2.7410421,0.27696908,0.3298281,0.08213367,0.09244922,-26.193762
26,POF05,37.33637,0.16482022,35.514812,38.36938,41.30005,5.7852364,258.5508,436.41266,119.78095,334.92435,0.6726207,0.6761633,0.264629,0.5688292,1.0529535,0.7883245,12.924907,8.386517,9.220976,5.4538813,0.3624844,0.96071345,16.284653,0.82333684,4.5056615,3.5160215,3.389193,4.5699496,-12.6703415,-1.3714894,0.025148295,2.3500137,0.95053935,0.9183595,9.021733,0.6287223,10.933349,1.0332246,21.61185,0.46289602,616.0371,0.38399798,1270.9783,0.19902818,-86.990456,-1.0106692,1693.872,0.16133356,879.6633,0.5238694,-77.483246,-0.9956721,2775.977,0.11196805,836.38885,0.6893743,-80.47596,-0.93167245,-14.737217,-0.52514106,24.445175,0.35948807,0.08846954,0.3999273,-0.021770066,-0.57686174,0.4611112,0.7823876,21.849014,0.47095472,3.7198248,4.402358,3.8086836,4.541655,-17.539375,-0.9858127,-3.020763,10.434607,0.043534126,-0.0088185435,0.12876903,4.411111,2.3061962,0.29520482,0.27119184,0.123392396,0.1256321,-29.323465
27,BOD10,32.81304,0.19454001,29.882305,33.997578,37.395218,7.5129128,258.20316,392.61758,189.97922,362.34756,0.59545004,0.78608996,0.14254245,0.5042554,0.9738586,0.8313161,10.625314,6.1348557,8.905585,6.221983,0.3737567,1.0891991,17.888441,0.7623883,17.364279,0.7470039,12.81962,1.0460578,-9.023882,-1.6252769,0.049627922,1.9225167,1.2918186,0.75317746,6.375807,0.83324164,8.675643,1.8323283,25.210543,0.5506351,504.82593,0.41658744,1208.3286,0.18831663,-80.532585,-1.108425,1608.3594,0.18620066,891.2123,0.4562197,-81.83854,-0.9289842,2626.6719,0.111272156,796.6435,0.5679728,-84.09433,-0.88362926,-17.684294,-0.4065717,26.109386,0.32068312,0.061958488,0.5754827,-0.026576255,-0.4881855,0.4859226,0.8766694,22.58088,0.53086793,17.960958,0.70830435,13.843782,1.0537833,-13.013593,-1.1260546,-7.724569,14.695117,0.024529913,-0.012571051,0.12409207,3.196809,2.2648084,0.295732,0.28466627,0.14747024,0.19688912,-28.015303
28,LDV10,27.008335,0.15620865,23.931444,26.569439,30.560406,6.6289616,138.66006,237.27907,110.14587,161.25912,0.8796308,0.73623097,0.30730167,0.7491168,1.3247539,1.0174522,14.379179,9.071744,13.175573,9.047186,0.57262075,1.0534744,22.526129,0.63453496,3.6318274,3.3247743,15.677842,1.0619912,0.47827178,27.755033,0.041663677,1.9714396,1.3627622,0.7217507,3.7974734,1.0868285,6.253637,1.4256195,23.52112,0.37437493,478.31772,0.44271588,1163.5646,0.19405316,-62.81109,-1.3804919,1535.6653,0.15996069,793.1611,0.41415688,-71.36793,-1.098971,2541.222,0.1031216,800.5092,0.39504054,-72.989006,-1.0586865,-14.050955,-0.43998113,22.401577,0.31914136,0.063250504,0.48678675,-0.022127764,-0.57434833,0.73943317,0.85507876,28.465204,0.3811269,3.9716828,3.118928,19.499523,0.87871474,0.74701595,19.753477,-2.37487,9.494512,0.05341492,-0.0072977394,0.15568735,3.449438,2.202866,0.3145408,0.2872704,0.1334294,0.20189458,-25.021511
29,OCM18,36.132122,0.19155909,31.795238,36.575356,40.828934,9.033695,334.3705,591.9209,142.16415,301.96832,1.010197,0.8470201,0.22600225,0.80236584,1.6964426,1.4704404,18.971903,12.224304,16.363865,13.051778,0.7009138,1.1250777,7.3637514,1.967751,23.424042,0.56805813,4.943925,3.049759,-9.257649,-1.8280181,0.03907583,1.9083655,1.0772787,0.79827636,6.5973167,0.7570971,9.593362,1.2709965,22.108412,0.5889607,514.94525,0.43579528,1090.7648,0.20927595,-101.57665,-0.90395856,1650.3651,0.20336169,708.16113,0.5492135,-90.46511,-0.886644,2685.887,0.12304199,691.62354,0.6005838,-90.76663,-0.8742792,-14.633376,-0.64919513,20.812555,0.5067389,0.04338438,0.8664261,-0.030871,-0.4321669,0.9479133,0.86165863,12.105879,1.0971391,23.897354,0.5807186,5.016543,3.3684783,-13.318047,-1.3361104,-3.362494,8.25493,0.004008357,-0.015529427,0.27034065,3.0170236,2.3436184,0.26155874,0.23851609,0.16121621,0.24490787,-22.85841
30,SPC10,31.745466,0.18389788,28.360325,31.356379,35.256805,6.8964806,316.39343,639.0041,141.76846,333.18488,0.8629684,0.84274256,0.21862385,0.6956043,1.3931152,1.1744913,18.45768,10.959759,15.3155575,10.07005,0.47338584,1.0281677,16.515602,0.9254201,2.6527553,5.4853654,25.540554,0.63184553,1.5746332,9.683694,0.03708472,1.9712294,1.3152916,0.7628905,5.4601808,0.7845877,5.3992205,1.8975892,12.744301,0.7916633,587.04974,0.46195614,1086.4905,0.24859846,-84.446976,-1.0304514,1668.743,0.19377746,706.6561,0.46389952,-83.1904,-0.96394324,2670.7224,0.104735695,715.014,0.39704785,-80.6281,-1.0109551,-9.929399,-0.84471476,15.709557,0.59798306,0.0357156,1.0313236,-0.017873423,-0.7966013,0.63897663,0.7810072,21.760736,0.60464495,1.7037574,8.858517,29.149143,0.5763146,-0.7253608,-23.48832,-4.6881323,11.707653,-0.021316525,-0.003966053,0.14566651,3.2198396,2.2782466,0.28279188,0.2557547,0.15033995,0.22156638,-27.291857
31,LDV05,37.281837,0.16749571,35.609325,37.8015,41.286476,5.6771507,349.6437,669.93024,144.5857,314.6015,1.0258849,0.7861321,0.35443002,0.8411375,1.526515,1.172085,20.020647,16.454021,13.2693405,10.503993,0.79133487,1.1955494,20.243597,0.7305249,3.402861,4.0682826,-1.5661701,-9.988321,-10.312467,-1.6093779,0.037717134,2.2092478,1.076947,0.8640308,8.179258,0.71290684,8.019388,1.3842809,24.333231,0.49136063,661.42664,0.32580423,1283.2711,0.1985029,-81.89201,-1.0741334,1701.9537,0.16339765,921.3997,0.43812108,-77.898926,-0.9982128,2757.4448,0.11737193,818.0465,0.5159227,-82.679054,-0.90042746,-15.564318,-0.54155463,26.06722,0.38575432,0.08547153,0.45676583,-0.024608104,-0.548521,1.0232401,0.99823165,25.888786,0.47022834,2.7085912,5.392461,-2.3711746,-7.358741,-14.593961,-1.1672313,-3.8667016,11.001913,0.043168843,-0.010900454,0.2653616,2.3166666,2.411781,0.2781106,0.25202796,0.12218136,0.13818288,-21.824581
32,NOR03,33.794598,0.24923463,28.775711,36.36129,40.112316,11.336605,240.40828,343.2058,135.90793,228.51443,2.1756518,0.6651904,0.75719154,1.9254122,3.4579782,2.7007866,37.346367,22.517918,28.755281,18.166159,2.144492,0.9432338,17.342068,0.7412318,7.40632,1.8343353,-1.1456885,-12.059421,-5.2675076,-2.6552026,0.052038882,1.9394343,1.1782916,0.74116844,5.157603,1.1381034,9.951012,1.2561041,23.434414,0.36688623,598.3342,0.37562072,1281.4996,0.19061723,-65.686134,-1.2667377,1623.9125,0.16410296,932.1444,0.39423382,-61.992176,-1.1669679,2707.9094,0.11486427,844.9477,0.5594306,-67.04039,-1.0367323,-12.460825,-0.5274057,22.429663,0.3694236,0.043659817,0.9440722,-0.025331767,-0.5475503,2.46289,0.84820956,20.85857,0.5337749,6.3924417,2.1255465,-1.9035827,-7.412218,-7.965929,-1.7262679,-4.4021373,11.701748,0.0060172863,-0.01500419,1.1387509,3.5716329,2.8697195,0.25619522,0.2966527,0.082697675,0.083850265,-14.287599
